,icaoId,receiptTime,obsTime,reportTime,temp,dewp,wdir,wspd,visib,altim,qcField,metarType,rawOb,lat,lon,elev,name,cover,clouds,fltCat,wxString,slp,precip,wgst,maxT,minT,vertVis,IATA,Airport_name,Country,City,Information
50,CYVO,2025-11-22 21:50:52.163000+00:00,1763847840,2025-11-22T21:44:00.000Z,-5.0,-6.0,250,6.0,15,1013.0,0,SPECI,SPECI CYVO 222144Z 25006KT 220V300 15SM OVC009 M05/M06 A2991 RMK SC8 SLP152,48.056,-77.779,329,"Val D'Or Arpt, QC, CA",OVC,"[{'cover': 'OVC', 'base': 900}]",IFR,,1015.2,,,,,,YVO,Val-d'Or Airport,Canada,Val-d'Or,https://www.worlddata.info/america/canada/airports.php
51,CYVP,2025-11-22 21:22:56.553000+00:00,1763846340,2025-11-22T21:19:00.000Z,-2.0,-3.0,360,4.0,3,998.4,0,SPECI,SPECI CYVP 222119Z 36004KT 3SM -SHSN SCT008 BKN022 OVC075 M02/M03 A2948 RMK SN1SF3SC2AC2 CVCTV CLD EMBD SLP987,58.1,-68.415,28,"Kuujjuaq Arpt, QC, CA",OVC,"[{'cover': 'SCT', 'base': 800}, {'cover': 'BKN', 'base': 2200}, {'cover': 'OVC', 'base': 7500}]",MVFR,-SHSN,998.7,,,,,,YVP,Kuujjuaq Airport,Canada,Kuujjuaq,https://www.worlddata.info/america/canada/airports.php
52,CYXE,2025-11-22 21:15:44.089000+00:00,1763845920,2025-11-22T21:12:00.000Z,2.0,-2.0,210,5.0,15,1011.3,0,SPECI,SPECI CYXE 222112Z 21005KT 15SM FEW160 SCT220 02/M02 A2986 RMK AC1CI3 SLP144,52.172,-106.695,504,"Saskatoon/Diefenbaker Intl, SK, CA",SCT,"[{'cover': 'FEW', 'base': 16000}, {'cover': 'SCT', 'base': 22000}]",VFR,,1014.4,,,,,,YXE,Saskatoon John G. Diefenbaker International Airport,Canada,Saskatoon,https://www.worlddata.info/america/canada/airports.php
53,CYXH,2025-11-22 22:01:12.113000+00:00,1763848500,2025-11-22T21:55:00.000Z,12.0,-1.0,230,16.0,30,1009.2,0,SPECI,SPECI CYXH 222155Z 23016G22KT 30SM OVC160 12/M01 A2980 RMK AC8 WIND SHEAR RWY 21 SLP108 DENSITY ALT 2700FT,50.018,-110.717,717,"Medicine Hat Arpt, AB, CA",OVC,"[{'cover': 'OVC', 'base': 16000}]",VFR,,1010.8,,22.0,,,,YXH,Medicine Hat Regional Airport,Canada,Medicine Hat,https://www.worlddata.info/america/canada/airports.php
54,CYXL,2025-11-22 21:57:45.535000+00:00,1763848320,2025-11-22T21:52:00.000Z,1.0,0.0,300,9.0,2.5,1004.5,0,SPECI,SPECI CYXL 222152Z 30009G15KT 2 1/2SM -DZ BR OVC004 01/00 A2966 RMK ST8 SLP068,50.114,-91.905,381,"Sioux Lookout Arpt, ON, CA",OVC,"[{'cover': 'OVC', 'base': 400}]",LIFR,-DZ BR,1006.8,,15.0,,,,YXL,Sioux Lookout Airport,Canada,Sioux Lookout,https://www.worlddata.info/america/canada/airports.php
55,CYXY,2025-11-22 22:01:12.135000+00:00,1763848440,2025-11-22T21:54:00.000Z,-7.0,-7.0,0,0.0,1,1000.8,0,SPECI,SPECI CYXY 222154Z 00000KT 1SM R32L/P6000FT/N BR SCT002 BKN120 M07/M07 A2955 RMK FG2ST1AC4 VIS SE-W 15 SLP055,60.71,-135.059,677,"Whitehorse Arpt, YT, CA",BKN,"[{'cover': 'SCT', 'base': 200}, {'cover': 'BKN', 'base': 12000}]",IFR,BR,1005.5,,,,,,YXY,Whitehorse / Erik Nielsen International Airport,Canada,Whitehorse,https://www.worlddata.info/america/canada/airports.php
56,CYXZ,2025-11-22 21:26:21.435000+00:00,1763846040,2025-11-22T21:14:00.000Z,2.0,-2.0,200,9.0,10+,1010.2,0,SPECI,SPECI CYXZ 222114Z 20009KT 10SM -SN OVC024 02/M02 A2983 RMK SC8 SLP118,47.974,-84.781,287,"Wawa Arpt, ON, CA",OVC,"[{'cover': 'OVC', 'base': 2400}]",MVFR,-SN,1011.8,,,,,,YXZ,Wawa Airport,Canada,Wawa,https://www.worlddata.info/america/canada/airports.php
57,CYYF,2025-11-22 21:57:45.572000+00:00,1763848380,2025-11-22T21:53:00.000Z,7.0,3.0,170,17.0,15,1016.7,0,SPECI,SPECI CYYF 222153Z 17017G24KT 15SM BKN022 BKN036 OVC085 07/03 A3002 RMK SC6SC1AC1 SLP175,49.46,-119.606,342,"Penticton Rgnl, BC, CA",OVC,"[{'cover': 'BKN', 'base': 2200}, {'cover': 'BKN', 'base': 3600}, {'cover': 'OVC', 'base': 8500}]",MVFR,,1017.5,,24.0,,,,YYF,Penticton Airport,Canada,Penticton,https://www.worlddata.info/america/canada/airports.php
58,CYYJ,2025-11-22 21:38:32.093000+00:00,1763847120,2025-11-22T21:32:00.000Z,10.0,10.0,160,13.0,20,1015.7,0,SPECI,SPECI CYYJ 222132Z 16013KT 20SM FEW010 FEW018 SCT033 OVC057 10/10 A2999 RMK SC1SC1SC2SC4 SLP159,48.642,-123.433,16,"Victoria Intl, BC, CA",OVC,"[{'cover': 'FEW', 'base': 1000}, {'cover': 'FEW', 'base': 1800}, {'cover': 'SCT', 'base': 3300}, {'cover': 'OVC', 'base': 5700}]",VFR,,1015.9,,,,,,YYJ,Victoria International Airport,Canada,Victoria,https://www.worlddata.info/america/canada/airports.php
59,CYYT,2025-11-22 21:38:32.126000+00:00,1763847240,2025-11-22T21:34:00.000Z,6.0,5.0,260,18.0,15,1006.2,0,SPECI,SPECI CYYT 222134Z 26018G23KT 15SM BKN010 BKN110 BKN200 06/05 A2971 RMK SF6AC1CI1 AC TR SLP069,47.627,-52.748,128,"St Johns Intl, NL, CA",BKN,"[{'cover': 'BKN', 'base': 1000}, {'cover': 'BKN', 'base': 11000}, {'cover': 'BKN', 'base': 20000}]",MVFR,,1006.9,,23.0,,,,YYT,St. John's International Airport,Canada,St. John's,https://www.worlddata.info/america/canada/airports.php
60,CYYW,2025-11-22 21:57:45.600000+00:00,1763848380,2025-11-22T21:53:00.000Z,0.0,0.0,180,3.0,1.5,1002.8,2,SPECI,SPECI CYYW 222153Z AUTO 18003KT 1 1/2SM -SN FEW006 BKN010 OVC014 00/M00 A2961 RMK PCPN 0.8MM PAST HR SLP055,50.296,-88.912,320,"Armstrong Arpt, ON, CA",OVC,"[{'cover': 'FEW', 'base': 600}, {'cover': 'BKN', 'base': 1000}, {'cover': 'OVC', 'base': 1400}]",IFR,-SN,1005.5,,,,,,YYW,Armstrong Airport,Canada,Armstrong,https://www.worlddata.info/america/canada/airports.php
61,CYZW,2025-11-22 21:26:21.519000+00:00,1763846460,2025-11-22T21:21:00.000Z,-1.0,-3.0,70,3.0,5,1001.1,0,SPECI,SPECI CYZW 222121Z 07003KT 5SM -SN OVC030 M01/M03 A2956 RMK SC8 SLP049,60.175,-132.734,700,"Teslin Arpt, YT, CA",OVC,"[{'cover': 'OVC', 'base': 3000}]",MVFR,-SN,1004.9,,,,,,YZW,Teslin Airport,Canada,Teslin,https://www.worlddata.info/america/canada/airports.php
62,CZSJ,2025-11-22 21:41:21.477000+00:00,1763847600,2025-11-22T21:40:00.000Z,-3.0,-5.0,300,6.0,9,1003.1,2,SPECI,SPECI CZSJ 222140Z AUTO 30006KT 9SM -SN OVC011 M03/M05 A2962 RMK SLP051,53.063,-93.344,286,"Sandy Lake Arpt, ON, CA",OVC,"[{'cover': 'OVC', 'base': 1100}]",MVFR,-SN,1005.1,,,,,,ZSJ,Sandy Lake Airport,Canada,Sandy Lake,https://www.worlddata.info/america/canada/airports.php
63,CZUM,2025-11-22 22:02:47.986000+00:00,1763848860,2025-11-22T22:01:00.000Z,-2.0,-3.0,0,0.0,2.5,992.3,2,SPECI,SPECI CZUM 222201Z AUTO 00000KT 2 1/2SM -SN OVC018 M02/M03 A2930 RMK VIS VRB 1 1/2-3 SLP947,53.562,-64.107,431,"Churchill Falls Arpt, NL, CA",OVC,"[{'cover': 'OVC', 'base': 1800}]",IFR,-SN,994.7,,,,,,ZUM,Churchill Falls Airport,Canada,Churchill Falls,https://www.worlddata.info/america/canada/airports.php
64,DAAG,2025-11-22 21:36:37.956000+00:00,1763847000,2025-11-22T21:30:00.000Z,10.0,3.0,230,6.0,6+,1027.0,0,METAR,METAR DAAG 222130Z 23006KT 9999 FEW023 FEW026CB SCT080 10/03 Q1027,36.691,3.215,18,"Algiers Intl, BM, DZ",SCT,"[{'cover': 'FEW', 'base': 2300}, {'cover': 'FEW', 'base': 2600}, {'cover': 'SCT', 'base': 8000}]",VFR,,,,,,,,ALG,Houari Boumediene Airport,Algeria,Algiers,https://www.worlddata.info/africa/algeria/airports.php
65,DAAT,2025-11-22 21:36:37.991000+00:00,1763847000,2025-11-22T21:30:00.000Z,15.0,-11.0,40,4.0,6+,1022.0,0,METAR,METAR DAAT 222130Z 04004KT CAVOK 15/M11 Q1022,22.824,5.452,1372,"Tamanrasset/Aguenar-Hadj Bei Arpt, TA, DZ",CAVOK,[],VFR,,,,,,,,TMR,Aguenar – Hadj Bey Akhamok Airport,Algeria,Tamanrasset,https://www.worlddata.info/africa/algeria/airports.php
66,DAON,2025-11-22 21:36:38.035000+00:00,1763847000,2025-11-22T21:30:00.000Z,8.0,3.0,70,3.0,6+,1027.0,0,METAR,METAR DAON 222130Z 07003KT CAVOK 08/03 Q1027,35.013,-1.457,245,"Tlemcen/Zenata Arpt, TL, DZ",CAVOK,[],VFR,,,,,,,,TLM,Zenata – Messali El Hadj Airport,Algeria,Zenata,https://www.worlddata.info/africa/algeria/airports.php
67,DAOO,2025-11-22 21:36:38.076000+00:00,1763847000,2025-11-22T21:30:00.000Z,8.0,3.0,330,2.0,6+,1027.0,0,METAR,METAR DAOO 222130Z 33002KT 9999 FEW030 08/03 Q1027,35.623,-0.624,87,"Oran/Es-Sénia Arpt, OR, DZ",FEW,"[{'cover': 'FEW', 'base': 3000}]",VFR,,,,,,,,ORN,Oran Es-Sénia (Ahmed Ben Bella) International Airport,Algeria,Es-Sénia,https://www.worlddata.info/africa/algeria/airports.php
68,DIAP,2025-11-22 21:39:29.646000+00:00,1763847000,2025-11-22T21:30:00.000Z,28.0,24.0,180,6.0,5.59,1013.0,16,METAR,METAR DIAP 222130Z 18006KT 9000 TS SCT011 FEW020CB 28/24 Q1013 NOSIG,5.261,-3.926,4,"Abidjan/Boigny Intl, AB, CI",FEW,"[{'cover': 'SCT', 'base': 1100}, {'cover': 'FEW', 'base': 2000}]",VFR,TS,,,,,,,ABJ,Félix-Houphouët-Boigny International Airport,Ivory Coast,Abidjan,https://www.worlddata.info/africa/ivory-coast/airports.php
69,DTMB,2025-11-22 21:37:35.878000+00:00,1763847000,2025-11-22T21:30:00.000Z,11.0,2.0,240,10.0,6+,1023.0,0,METAR,METAR DTMB 222130Z 24010KT 9999 FEW048 11/02 Q1023,35.758,10.755,1,"Monastir/Bourguiba Intl, MO, TN",FEW,"[{'cover': 'FEW', 'base': 4800}]",VFR,,,,,,,,MIR,Monastir Habib Bourguiba International Airport,Tunisia,Monastir,https://www.worlddata.info/africa/tunisia/airports.php
70,DTNH,2025-11-22 21:37:35.912000+00:00,1763847000,2025-11-22T21:30:00.000Z,10.0,3.0,230,10.0,6+,1022.0,0,METAR,METAR DTNH 222130Z 23010KT 200V260 9999 FEW030 10/03 Q1022,36.074,10.436,1,"Enfidha/Mammamet Arpt, SO, TN",FEW,"[{'cover': 'FEW', 'base': 3000}]",VFR,,,,,,,,NBE,Enfidha - Hammamet International Airport,Tunisia,Enfidha,https://www.worlddata.info/africa/tunisia/airports.php
71,DTTA,2025-11-22 21:37:35.946000+00:00,1763847000,2025-11-22T21:30:00.000Z,9.0,8.0,220,12.0,6+,1022.0,0,METAR,METAR DTTA 222130Z 22012KT 9999 SCT023 09/08 Q1022,36.851,10.227,4,"Tunis/Carthage Intl, AR, TN",SCT,"[{'cover': 'SCT', 'base': 2300}]",VFR,,,,,,,,TUN,Tunis Carthage International Airport,Tunisia,Tunis,https://www.worlddata.info/africa/tunisia/airports.php
72,DTTJ,2025-11-22 21:37:35.978000+00:00,1763847000,2025-11-22T21:30:00.000Z,15.0,0.0,320,14.0,6+,1024.0,16,METAR,METAR DTTJ 222130Z 32014KT 9999 FEW020 15/00 Q1024 NOSIG,33.875,10.775,3,"Djerba/Zarzis Intl, ME, TN",FEW,"[{'cover': 'FEW', 'base': 2000}]",VFR,,,,,,,,DJE,Djerba Zarzis International Airport,Tunisia,Mellita,https://www.worlddata.info/africa/tunisia/airports.php
73,EBAW,2025-11-22 21:55:29.261000+00:00,1763848200,2025-11-22T22:00:00.000Z,0.0,-8.0,170,6.0,6+,1017.0,16,METAR,METAR EBAW 222150Z 17006KT CAVOK 00/M08 Q1017 NOSIG,51.189,4.46,7,"Antwerp Intl, VA, BE",CAVOK,[],VFR,,,,,,,,ANR,Antwerp International Airport (Deurne),Belgium,Antwerp,https://www.worlddata.info/europe/belgium/airports.php
74,EBBR,2025-11-22 21:55:29.321000+00:00,1763848200,2025-11-22T22:00:00.000Z,0.0,-8.0,170,12.0,6+,1017.0,16,METAR,METAR EBBR 222150Z 17012KT CAVOK 00/M08 Q1017 NOSIG,50.896,4.526,49,"Brussels Intl, VL, BE",CAVOK,[],VFR,,,,,,,,BRU,Brussels Airport,Belgium,Zaventem,https://www.worlddata.info/europe/belgium/airports.php
75,EBCI,2025-11-22 21:55:29.385000+00:00,1763848200,2025-11-22T22:00:00.000Z,0.0,-10.0,180,12.0,6+,1018.0,16,METAR,METAR EBCI 222150Z 18012KT CAVOK M00/M10 Q1018 NOSIG,50.459,4.454,176,"Charleroi Arpt, WH, BE",CAVOK,[],VFR,,,,,,,,CRL,Brussels South Charleroi Airport,Belgium,Charleroi,https://www.worlddata.info/europe/belgium/airports.php
76,EBLG,2025-11-22 21:55:29.438000+00:00,1763848200,2025-11-22T22:00:00.000Z,0.0,-9.0,170,13.0,6+,1019.0,16,METAR,METAR EBLG 222150Z 17013G27KT CAVOK M00/M09 Q1019 NOSIG,50.637,5.443,187,"Bierset/Liège Arpt, WL, BE",CAVOK,[],VFR,,,,27.0,,,,LGG,Liège Airport,Belgium,Grâce-Hollogne,https://www.worlddata.info/europe/belgium/airports.php
77,EBOS,2025-11-22 21:56:57.120000+00:00,1763848200,2025-11-22T22:00:00.000Z,0.0,-2.0,180,15.0,3.73,1015.0,0,METAR,METAR EBOS 222150Z 18015KT 6000 RASN FEW012 BKN033 00/M02 Q1015 TEMPO 18016G26KT 2500 SNRA BKN012,51.199,2.862,5,"Oostende-Bruges Intl, VH, BE",BKN,"[{'cover': 'FEW', 'base': 1200}, {'cover': 'BKN', 'base': 3300}]",MVFR,RA SN,,,,,,,OST,Oostende-Brugge International Airport,Belgium,Oostende,https://www.worlddata.info/europe/belgium/airports.php
78,EDAC,2025-11-22 22:01:26.481000+00:00,1763848200,2025-11-22T22:00:00.000Z,-5.0,-7.0,150,4.0,6+,1023.0,2,METAR,METAR EDAC 222150Z AUTO 15004KT 9999 // NCD M05/M07 Q1023,50.982,12.506,193,"Altenburg Arpt, ID, DE",CLR,[],VFR,,,,,,,,AOC,Leipzig–Altenburg Airport,Germany,Nobitz,https://www.worlddata.info/europe/germany/airports.php
79,EDAH,2025-11-22 22:01:26.513000+00:00,1763848200,2025-11-22T22:00:00.000Z,-1.0,-2.0,200,9.0,6+,1022.0,2,METAR,METAR EDAH 222150Z AUTO 20009KT 9999 // FEW160/// M01/M02 Q1022,53.879,14.152,22,"Heringsdorf Arpt, MV, DE",FEW,"[{'cover': 'FEW', 'base': 16000}]",VFR,,,,,,,,HDF,Heringsdorf Airport,Germany,Zirchow,https://www.worlddata.info/europe/germany/airports.php
80,EDBC,2025-11-22 21:55:40.787000+00:00,1763848200,2025-11-22T22:00:00.000Z,-2.0,-5.0,210,10.0,6+,1022.0,2,METAR,METAR EDBC 222150Z AUTO 21010KT CAVOK M02/M05 Q1022,51.856,11.42,178,"Magdeburg/Cochstedt Arpt, ST, DE",CAVOK,[],VFR,,,,,,,,CSO,Cochstedt Airport,Germany,Hecklingen,https://www.worlddata.info/europe/germany/airports.php
81,EDDB,2025-11-22 21:53:34.118000+00:00,1763848200,2025-11-22T22:00:00.000Z,-3.0,-4.0,190,4.0,6+,1023.0,18,METAR,METAR EDDB 222150Z AUTO 19004KT CAVOK M03/M04 Q1023 NOSIG,52.3807,13.5306,48,"Berlin/Brandenburg Intl, BR, DE",CAVOK,[],VFR,,,,,,,,BER,Berlin Brandenburg Airport,Germany,Berlin,https://www.worlddata.info/europe/germany/airports.php
82,EDDC,2025-11-22 21:53:34.255000+00:00,1763848200,2025-11-22T22:00:00.000Z,-6.0,-7.0,180,5.0,6+,1023.0,2,METAR,METAR EDDC 222150Z AUTO 18005KT CAVOK M06/M07 Q1023,51.128,13.7543,227,"Dresden Arpt, SN, DE",CAVOK,[],VFR,,,,,,,,DRS,Dresden Airport,Germany,Dresden,https://www.worlddata.info/europe/germany/airports.php
83,EDDE,2025-11-22 21:53:34.399000+00:00,1763848200,2025-11-22T22:00:00.000Z,-6.0,-8.0,200,8.0,6+,1022.0,2,METAR,METAR EDDE 222150Z AUTO 20008KT CAVOK M06/M08 Q1022,50.983,10.961,314,"Erfurt Arpt, TH, DE",CAVOK,[],VFR,,,,,,,,ERF,Erfurt-Weimar Airport,Germany,Erfurt,https://www.worlddata.info/europe/germany/airports.php
84,EDDF,2025-11-22 21:56:18.783000+00:00,1763848200,2025-11-22T22:00:00.000Z,-4.0,-5.0,220,3.0,4.97,1023.0,2,METAR,METAR EDDF 222150Z AUTO 22003KT 190V270 8000 BKN006 M04/M05 Q1023 BECMG BKN004,50.045,8.598,113,"Frankfurt/Main Arpt, HE, DE",BKN,"[{'cover': 'BKN', 'base': 600}]",IFR,,,,,,,,FRA,Frankfurt Airport,Germany,Frankfurt am Main,https://www.worlddata.info/europe/germany/airports.php
85,EDDG,2025-11-22 21:53:34.545000+00:00,1763848200,2025-11-22T22:00:00.000Z,-1.0,-5.0,140,5.0,6+,1020.0,18,METAR,METAR EDDG 222150Z AUTO 14005KT CAVOK M01/M05 Q1020 NOSIG,52.135,7.697,46,"Münster/Osnabrück Arpt, NT, DE",CAVOK,[],VFR,,,,,,,,FMO,Münster Osnabrück Airport,Germany,Greven,https://www.worlddata.info/europe/germany/airports.php
86,EDDH,2025-11-22 21:53:30.637000+00:00,1763848200,2025-11-22T22:00:00.000Z,-1.0,-5.0,150,8.0,6+,1019.0,18,METAR,METAR EDDH 222150Z AUTO 15008KT CAVOK M01/M05 Q1019 NOSIG,53.633,9.988,8,"Hamburg Arpt, HH, DE",CAVOK,[],VFR,,,,,,,,HAM,Hamburg Helmut Schmidt Airport,Germany,Hamburg,https://www.worlddata.info/europe/germany/airports.php
87,EDDK,2025-11-22 21:53:30.783000+00:00,1763848200,2025-11-22T22:00:00.000Z,-1.0,-5.0,120,8.0,6+,1021.0,18,METAR,METAR EDDK 222150Z AUTO 12008KT CAVOK M01/M05 Q1021 NOSIG,50.865,7.157,92,"Koln-Bonn Arpt, NT, DE",CAVOK,[],VFR,,,,,,,,CGN,Cologne Bonn Airport,Germany,Köln (Cologne),https://www.worlddata.info/europe/germany/airports.php
88,EDDL,2025-11-22 21:53:30.914000+00:00,1763848200,2025-11-22T22:00:00.000Z,0.0,-6.0,150,12.0,6+,1020.0,18,METAR,METAR EDDL 222150Z AUTO 15012KT CAVOK 00/M06 Q1020 NOSIG,51.296,6.769,37,"Düsseldorf Intl, NT, DE",CAVOK,[],VFR,,,,,,,,DUS,Düsseldorf Airport,Germany,Düsseldorf,https://www.worlddata.info/europe/germany/airports.php
89,EDDM,2025-11-22 21:53:31.056000+00:00,1763848200,2025-11-22T22:00:00.000Z,-8.0,-9.0,320,2.0,3.73,1022.0,18,METAR,METAR EDDM 222150Z AUTO 32002KT 6000 NCD M08/M09 Q1022 NOSIG,48.348,11.813,445,"Munich Intl, BY, DE",CLR,[],MVFR,,,,,,,,MUC,Munich Airport,Germany,Munich,https://www.worlddata.info/europe/germany/airports.php
90,EDDN,2025-11-22 21:53:31.203000+00:00,1763848200,2025-11-22T22:00:00.000Z,-8.0,-9.0,110,6.0,6+,1023.0,2,METAR,METAR EDDN 222150Z AUTO 11006KT CAVOK M08/M09 Q1023,49.503,11.055,312,"Nurnberg Arpt, BY, DE",CAVOK,[],VFR,,,,,,,,NUE,Nuremberg Airport,Germany,Nuremberg,https://www.worlddata.info/europe/germany/airports.php
91,EDDP,2025-11-22 21:53:34.699000+00:00,1763848200,2025-11-22T22:00:00.000Z,-4.0,-6.0,200,7.0,6+,1023.0,18,METAR,METAR EDDP 222150Z AUTO 20007KT CAVOK M04/M06 Q1023 NOSIG,51.435,12.24,129,"Leipzig/Halle Arpt, SN, DE",CAVOK,[],VFR,,,,,,,,LEJ,Leipzig/Halle Airport,Germany,Schkeuditz,https://www.worlddata.info/europe/germany/airports.php
92,EDDR,2025-11-22 21:53:34.807000+00:00,1763848200,2025-11-22T22:00:00.000Z,-7.0,-9.0,80,3.0,6+,1021.0,2,METAR,METAR EDDR 222150Z AUTO 08003KT CAVOK M07/M09 Q1021,49.213,7.108,317,"Saarbrücken Arpt, SL, DE",CAVOK,[],VFR,,,,,,,,SCN,Saarbrücken Airport,Germany,Saarbrücken,https://www.worlddata.info/europe/germany/airports.php
93,EDDS,2025-11-22 21:53:31.336000+00:00,1763848200,2025-11-22T22:00:00.000Z,-7.0,-7.0,VRB,1.0,3.11,1022.0,2,METAR,METAR EDDS 222150Z AUTO VRB01KT 5000 BR NCD M07/M07 Q1022,48.69,9.222,374,"Stuttgart Arpt, BW, DE",CLR,[],MVFR,BR,,,,,,,STR,Stuttgart Airport,Germany,Stuttgart,https://www.worlddata.info/europe/germany/airports.php
94,EDDV,2025-11-22 21:53:31.482000+00:00,1763848200,2025-11-22T22:00:00.000Z,-1.0,-4.0,140,4.0,6+,1021.0,2,METAR,METAR EDDV 222150Z AUTO 14004KT 110V170 CAVOK M01/M04 Q1021,52.466,9.68,53,"Hannover Arpt, NI, DE",CAVOK,[],VFR,,,,,,,,HAJ,Hannover Airport,Germany,Hannover,https://www.worlddata.info/europe/germany/airports.php
95,EDDW,2025-11-22 21:53:34.925000+00:00,1763848200,2025-11-22T22:00:00.000Z,-1.0,-5.0,170,9.0,6+,1019.0,2,METAR,METAR EDDW 222150Z AUTO 17009KT CAVOK M01/M05 Q1019,53.047,8.787,5,"Bremen Arpt, HB, DE",CAVOK,[],VFR,,,,,,,,BRE,Bremen Airport,Germany,Bremen,https://www.worlddata.info/europe/germany/airports.php
96,EDFH,2025-11-22 21:55:41.859000+00:00,1763848200,2025-11-22T22:00:00.000Z,-4.0,-7.0,140,11.0,6+,1019.0,0,METAR,METAR EDFH 222150Z 14011KT CAVOK M04/M07 Q1019,49.946,7.265,494,"Frankfurt/Hahn Arpt, RP, DE",CAVOK,[],VFR,,,,,,,,HHN,Frankfurt-Hahn Airport,Germany,Frankfurt am Main (Lautzenhausen),https://www.worlddata.info/europe/germany/airports.php
97,EDFM,2025-11-22 21:56:18.812000+00:00,1763848200,2025-11-22T22:00:00.000Z,-4.0,-5.0,190,5.0,3.11,1024.0,2,METAR,METAR EDFM 222150Z AUTO 19005KT 5000 // SCT004/// M04/M05 Q1024,49.474,8.515,94,"Mannheim City Arpt, BW, DE",SCT,"[{'cover': 'SCT', 'base': 400}]",MVFR,,,,,,,,MHG,Mannheim-City Airport,Germany,Mannheim,https://www.worlddata.info/europe/germany/airports.php
98,EDGS,2025-11-22 21:55:40.851000+00:00,1763848200,2025-11-22T22:00:00.000Z,-6.0,-8.0,160,9.0,6+,1019.0,2,METAR,METAR EDGS 222150Z AUTO 16009KT 9999 // NCD M06/M08 Q1019,50.708,8.083,595,"Siegerland Arpt, NT, DE",CLR,[],VFR,,,,,,,,SGE,Siegerland Airport,Germany,Burbach,https://www.worlddata.info/europe/germany/airports.php
99,EDHI,2025-11-22 22:01:26.542000+00:00,1763848200,2025-11-22T22:00:00.000Z,0.0,-4.0,200,10.0,6+,1020.0,2,METAR,METAR EDHI 222150Z AUTO 20010KT 9999 // NCD 00/M04 Q1020,53.536,9.837,5,"Hamburg/FinkenwerderR Arpt, HH, DE",CLR,[],VFR,,,,,,,,XFW,Hamburg-Finkenwerder Airport,Germany,Hamburg,https://www.worlddata.info/europe/germany/airports.php
100,EDHK,2025-11-22 22:01:26.575000+00:00,1763848200,2025-11-22T22:00:00.000Z,1.0,-6.0,210,9.0,6+,1018.0,2,METAR,METAR EDHK 222150Z AUTO 21009KT 170V240 9999 // FEW074/// 01/M06 Q1018,54.376,10.143,24,"Kiel/Holtenau Arpt, SH, DE",FEW,"[{'cover': 'FEW', 'base': 7400}]",VFR,,,,,,,,KEL,Kiel-Holtenau Airport,Germany,Kiel,https://www.worlddata.info/europe/germany/airports.php
101,EDHL,2025-11-22 22:01:26.610000+00:00,1763848200,2025-11-22T22:00:00.000Z,-1.0,-5.0,170,6.0,6+,1020.0,2,METAR,METAR EDHL 222150Z AUTO 17006KT 9999 // FEW250/// M01/M05 Q1020,53.805,10.719,13,"Lübeck Arpt, SH, DE",FEW,"[{'cover': 'FEW', 'base': 25000}]",VFR,,,,,,,,LBC,Lübeck Blankensee Airport,Germany,Lübeck,https://www.worlddata.info/europe/germany/airports.php
102,EDJA,2025-11-22 21:55:43.814000+00:00,1763848200,2025-11-22T22:00:00.000Z,-9.0,-10.0,150,3.0,6+,1021.0,0,METAR,METAR EDJA 222150Z 15003KT CAVOK M09/M10 Q1021,47.989,10.239,625,"Memmingerberg Arpt, BY, DE",CAVOK,[],VFR,,,,,,,,FMM,Memmingen Allgau Airport,Germany,Memmingen,https://www.worlddata.info/europe/germany/airports.php
103,EDLN,2025-11-22 22:01:26.639000+00:00,1763848200,2025-11-22T22:00:00.000Z,-1.0,-6.0,140,6.0,6+,1020.0,2,METAR,METAR EDLN 222150Z AUTO 14006KT 9999 // NCD M01/M06 Q1020,51.23,6.504,38,"Monchengladbach Arpt, NW, DE",CLR,[],VFR,,,,,,,,MGL,Mönchengladbach Airport,Germany,Mönchengladbach,https://www.worlddata.info/europe/germany/airports.php
104,EDLP,2025-11-22 21:55:40.999000+00:00,1763848200,2025-11-22T22:00:00.000Z,-1.0,-6.0,VRB,3.0,6+,1020.0,0,METAR,METAR EDLP 222150Z VRB03KT CAVOK M01/M06 Q1020,51.614,8.616,211,"Paderborn Arpt, NT, DE",CAVOK,[],VFR,,,,,,,,PAD,Paderborn Lippstadt Airport,Germany,Büren,https://www.worlddata.info/europe/germany/airports.php
105,EDLV,2025-11-22 21:55:41.993000+00:00,1763848200,2025-11-22T22:00:00.000Z,-1.0,-8.0,140,8.0,6+,1019.0,0,METAR,METAR EDLV 222150Z 14008KT CAVOK M01/M08 Q1019,51.602,6.142,27,"Weeze Arpt, NT, DE",CAVOK,[],VFR,,,,,,,,NRN,Weeze Airport,Germany,Weeze,https://www.worlddata.info/europe/germany/airports.php
106,EDLW,2025-11-22 22:01:26.672000+00:00,1763848200,2025-11-22T22:00:00.000Z,0.0,-7.0,170,9.0,6+,1019.0,2,METAR,METAR EDLW 222150Z AUTO 17009KT 9999 // NCD 00/M07 Q1019,51.518,7.612,122,"Dortmund Arpt, NT, DE",CLR,[],VFR,,,,,,,,DTM,Dortmund Airport,Germany,Dortmund,https://www.worlddata.info/europe/germany/airports.php
