,icaoId,receiptTime,obsTime,reportTime,temp,dewp,wdir,wspd,visib,altim,qcField,metarType,rawOb,lat,lon,elev,name,cover,clouds,fltCat,wxString,slp,presTend,precip,wgst,vertVis,maxT,minT,IATA,Airport name,Country,City,Information
859,KBHM,2025-11-14 16:56:34.420000+00:00,1763139180,2025-11-14T17:00:00.000Z,22.8,4.4,180,3.0,10+,1025.1,4,METAR,METAR KBHM 141653Z 18003KT 10SM CLR 23/04 A3027 RMK AO2 SLP247 T02280044,33.5655,-86.7449,191,"Birmingham Intl, AL, US",CLR,[],VFR,,1024.7,,,,,,,BHM,Birmingham-Shuttlesworth International Airport,United States of America,Birmingham,https://www.worlddata.info/america/usa/airports.php
860,KBID,2025-11-14 17:00:13.380000+00:00,1763139360,2025-11-14T17:00:00.000Z,8.3,-2.8,300,10.0,10+,,14,METAR,METAR KBID 141656Z AUTO 30010KT 10SM SCT037 08/M03 RMK AO2 SLPNO T00831028 PNO $,41.1668,-71.5757,32,"Block Island Arpt, RI, US",SCT,"[{'cover': 'SCT', 'base': 3700}]",VFR,,,,,,,,,BID,Block Island State Airport,United States of America,Block Island,https://www.worlddata.info/america/usa/airports.php
861,KBIE,2025-11-14 17:42:09.816000+00:00,1763141700,2025-11-14T17:35:00.000Z,20.1,10.1,180,6.0,10+,1011.6,6,METAR,METAR KBIE 141735Z AUTO 18006KT 10SM CLR 20/10 A2987 RMK AO2 T02010101,40.3005,-96.7517,398,"Beatrice Muni, NE, US",CLR,[],VFR,,,,,,,,,BIE,Beatrice Municipal Airport,United States of America,Beatrice,https://www.worlddata.info/america/usa/airports.php
862,KBIF,2025-11-14 16:57:00.363000+00:00,1763139300,2025-11-14T17:00:00.000Z,19.2,-3.7,350,5.0,10+,1022.1,14,METAR,METAR KBIF 141655Z AUTO 35005KT 10SM CLR 19/M04 A3018 RMK AO2 SLP177 T01921037 $,31.861,-106.369,1201,"Biggs, TX, US",CLR,[],VFR,,1017.7,,,,,,,BIF,Biggs Army Air Field (Fort Bliss),United States of America,Fort Bliss/El Paso,https://www.worlddata.info/america/usa/airports.php
863,KBIH,2025-11-14 17:00:37.089000+00:00,1763139360,2025-11-14T17:00:00.000Z,13.3,4.4,160,17.0,10+,1015.0,6,METAR,METAR KBIH 141656Z AUTO 16017G27KT 10SM FEW050 FEW110 13/04 A2997 RMK AO2 PK WND 16027/1652 SLP119 T01330044,37.3711,-118.3589,1252,"Bishop Rgnl, CA, US",FEW,"[{'cover': 'FEW', 'base': 5000}, {'cover': 'FEW', 'base': 11000}]",VFR,,1011.9,,,27.0,,,,BIH,Eastern Sierra Regional Airport,United States of America,Bishop,https://www.worlddata.info/america/usa/airports.php
864,KBIL,2025-11-14 17:38:08.172000+00:00,1763141640,2025-11-14T17:34:00.000Z,15.6,3.3,350,11.0,10+,1006.9,4,SPECI,SPECI KBIL 141734Z 35011KT 10SM FEW070 BKN095 BKN160 16/03 A2973 RMK AO2 WSHFT 1718 FROPA SHRASN DSNT SW-N T01560033,45.8072,-108.5462,1089,"Billings/Logan Intl, MT, US",BKN,"[{'cover': 'FEW', 'base': 7000}, {'cover': 'BKN', 'base': 9500}, {'cover': 'BKN', 'base': 16000}]",VFR,,,,,,,,,BIL,Billings Logan International Airport,United States of America,Billings,https://www.worlddata.info/america/usa/airports.php
865,KBIS,2025-11-14 16:58:06.689000+00:00,1763139120,2025-11-14T17:00:00.000Z,11.1,2.8,0,0.0,10+,1002.1,4,METAR,METAR KBIS 141652Z 00000KT 10SM CLR 11/03 A2959 RMK AO2 SLP029 T01110028,46.7823,-100.7575,506,"Bismarck Arpt, ND, US",CLR,[],VFR,,1002.9,,,,,,,BIS,Bismarck Municipal Airport,United States of America,Bismarck,https://www.worlddata.info/america/usa/airports.php
866,KBIX,2025-11-14 16:58:38.117000+00:00,1763139300,2025-11-14T17:00:00.000Z,24.3,14.1,30,4.0,10+,1022.8,6,METAR,METAR KBIX 141655Z AUTO 03004KT 10SM CLR 24/14 A3020 RMK AO2 SLP230 T02430141,30.415,-88.922,4,"Biloxi/Keesler AFB, MS, US",CLR,[],VFR,,1023.0,,,,,,,BIX,Keesler Air Force Base,United States of America,Biloxi,https://www.worlddata.info/america/usa/airports.php
867,KBJC,2025-11-14 17:01:13.596000+00:00,1763138880,2025-11-14T17:00:00.000Z,21.0,-7.0,250,22.0,10+,1017.4,0,METAR,METAR KBJC 141648Z 25022G35KT 10SM CLR 21/M07 A3004,39.9008,-105.1042,1694,"Rocky Mtn Metro, CO, US",CLR,[],VFR,,,,,35.0,,,,BJC,Rocky Mountain Metropolitan Airport,United States of America,Denver,https://www.worlddata.info/america/usa/airports.php
868,KBJI,2025-11-14 17:40:33.519000+00:00,1763141700,2025-11-14T17:35:00.000Z,13.6,3.0,170,10.0,10+,1003.1,6,METAR,METAR KBJI 141735Z AUTO 17010KT 10SM CLR 14/03 A2962 RMK AO2 T01360030,47.5076,-94.9279,422,"Bemidji Municip, MN, US",CLR,[],VFR,,,,,,,,,BJI,Bemidji Regional Airport,United States of America,Bemidji,https://www.worlddata.info/america/usa/airports.php
869,KBJJ,2025-11-14 17:00:24.769000+00:00,1763139360,2025-11-14T17:00:00.000Z,11.1,-0.6,210,9.0,10+,1019.4,6,METAR,METAR KBJJ 141656Z AUTO 21009KT 10SM BKN080 11/M01 A3010 RMK AO2 SLP200 T01111006,40.8732,-81.8886,338,"Wooster/Wayne Cnty, OH, US",BKN,"[{'cover': 'BKN', 'base': 8000}]",VFR,,1020.0,,,,,,,BJJ,Wayne County Airport,United States of America,Wooster,https://www.worlddata.info/america/usa/airports.php
870,KBKD,2025-11-14 17:40:32.360000+00:00,1763141700,2025-11-14T17:35:00.000Z,27.4,12.0,230,8.0,,1017.4,6,METAR,METAR KBKD 141735Z AUTO 23008KT CLR 27/12 A3004 RMK AO2 T02740120,32.7206,-98.8931,383,"Breckenridge/Stephens Cnty, TX, US",CLR,[],,,,,,,,,,BKD,Stephens County Airport,United States of America,Breckenridge,https://www.worlddata.info/america/usa/airports.php
871,KBKE,2025-11-14 17:24:26.144000+00:00,1763140860,2025-11-14T17:21:00.000Z,8.3,6.1,150,5.0,10+,1013.0,6,SPECI,SPECI KBKE 141721Z AUTO 15005KT 10SM SCT014 08/06 A2991 RMK AO2 T00830061,44.843,-117.8099,1025,"Baker Muni, OR, US",SCT,"[{'cover': 'SCT', 'base': 1400}]",VFR,,,,,,,,,BKE,Baker City Municipal Airport,United States of America,Baker City,https://www.worlddata.info/america/usa/airports.php
872,KBKF,2025-11-14 17:06:09.130000+00:00,1763139480,2025-11-14T17:00:00.000Z,18.2,-8.9,220,12.0,10+,1017.0,4,METAR,METAR KBKF 141658Z 22012KT 10SM FEW120 SCT180 18/M09 A3003 RMK AO2A SLP118 T01821089,39.713,-104.758,1703,"Buckley SFB, CO, US",SCT,"[{'cover': 'FEW', 'base': 12000}, {'cover': 'SCT', 'base': 18000}]",VFR,,1011.8,,,,,,,BFK,Buckley Space Force Base,United States of America,Aurora,https://www.worlddata.info/america/usa/airports.php
873,KBKL,2025-11-14 17:00:13.455000+00:00,1763139180,2025-11-14T17:00:00.000Z,11.7,-1.1,160,8.0,10+,1017.7,5,METAR,METAR KBKL 141653Z COR 16008KT 10SM BKN110 12/M01 A3005 RMK AO2 SLP179 T01171011,41.5173,-81.6832,177,"Cleveland/Burke Lakefront Arpt, OH, US",BKN,"[{'cover': 'BKN', 'base': 11000}]",VFR,,1017.9,,,,,,,BKL,Burke Lakefront Airport,United States of America,Cleveland,https://www.worlddata.info/america/usa/airports.php
874,KBKT,2025-11-14 17:00:13.171000+00:00,1763139300,2025-11-14T17:00:00.000Z,16.6,-4.6,280,5.0,10+,1021.8,14,METAR,METAR KBKT 141655Z AUTO 28005KT 10SM CLR 17/M05 A3017 RMK AO2 SLP220 T01661046 $,37.082,-77.953,134,"Blackstone/Perkinson, VA, US",CLR,[],VFR,,1022.0,,,,,,,BKT,Allen C Perkinson Blackstone Army Air Field,United States of America,Blackstone,https://www.worlddata.info/america/usa/airports.php
875,KBKW,2025-11-14 16:56:40.609000+00:00,1763139060,2025-11-14T17:00:00.000Z,12.2,-7.2,220,10.0,10+,1022.4,6,METAR,METAR KBKW 141651Z AUTO 22010KT 10SM CLR 12/M07 A3019 RMK AO2 SLP233 T01221072,37.7836,-81.1228,762,"Beckley/Raleigh Cnty, WV, US",CLR,[],VFR,,1023.3,,,,,,,BKW,Raleigh County Memorial Airport,United States of America,Beaver,https://www.worlddata.info/america/usa/airports.php
876,KBKX,2025-11-14 17:00:16.812000+00:00,1763139360,2025-11-14T17:00:00.000Z,13.9,3.9,190,11.0,10+,1006.2,6,METAR,METAR KBKX 141656Z AUTO 19011KT 10SM CLR 14/04 A2971 RMK AO2 SLP075 T01390039,44.3075,-96.8183,494,"Brookings Rgnl, SD, US",CLR,[],VFR,,1007.5,,,,,,,BKX,Brookings Regional Airport,United States of America,Brookings,https://www.worlddata.info/america/usa/airports.php
877,KBLF,2025-11-14 16:56:39.774000+00:00,1763139120,2025-11-14T17:00:00.000Z,13.3,-8.9,240,8.0,10+,1022.8,6,METAR,METAR KBLF 141652Z AUTO 24008G14KT 210V270 10SM CLR 13/M09 A3020 RMK AO2 SLP223 T01331089,37.2978,-81.2036,871,"Bluefield/Mercer Cnty, WV, US",CLR,[],VFR,,1022.3,,,14.0,,,,BLF,Mercer County Airport,United States of America,Bluefield,https://www.worlddata.info/america/usa/airports.php
878,KBLH,2025-11-14 16:56:41.534000+00:00,1763139120,2025-11-14T17:00:00.000Z,22.2,6.7,100,4.0,10+,1014.3,14,METAR,METAR KBLH 141652Z AUTO 10004KT 10SM OVC110 22/07 A2995 RMK AO2 SLP135 T02220067 $,33.6188,-114.7145,119,"Blythe Arpt, CA, US",OVC,"[{'cover': 'OVC', 'base': 11000}]",VFR,,1013.5,,,,,,,BLH,Blythe Airport,United States of America,Blythe,https://www.worlddata.info/america/usa/airports.php
879,KBLI,2025-11-14 16:58:27.336000+00:00,1763139180,2025-11-14T17:00:00.000Z,6.1,5.6,0,0.0,9,1008.9,4,METAR,METAR KBLI 141653Z 00000KT 9SM BKN110 06/06 A2979 RMK AO2 SLP095 T00610056,48.7991,-122.5407,46,"Bellingham Intl, WA, US",BKN,"[{'cover': 'BKN', 'base': 11000}]",VFR,,1009.5,,,,,,,BLI,Bellingham International Airport,United States of America,Bellingham,https://www.worlddata.info/america/usa/airports.php
880,KBLM,2025-11-14 17:00:17.004000+00:00,1763139360,2025-11-14T17:00:00.000Z,10.6,-2.2,290,11.0,10+,1018.0,6,METAR,METAR KBLM 141656Z AUTO 29011G22KT 10SM FEW050 11/M02 A3006 RMK AO2 PK WND 29026/1643 SLP181 T01061022,40.1822,-74.1207,45,"Farmingdale/Monmouth Exec, NJ, US",FEW,"[{'cover': 'FEW', 'base': 5000}]",VFR,,1018.1,,,22.0,,,,BLM,Monmouth Executive Airport,United States of America,Belmar/Farmingdale,https://www.worlddata.info/america/usa/airports.php
881,KBLU,2025-11-14 16:56:40.798000+00:00,1763139120,2025-11-14T17:00:00.000Z,6.7,5.6,110,3.0,10+,1016.3,6,METAR,METAR KBLU 141652Z AUTO 11003KT 10SM FEW070 07/06 A3001 RMK AO2 SLP140 T00670056,39.2762,-120.7093,1605,"Blue Canyon/Nyack Arpt, CA, US",FEW,"[{'cover': 'FEW', 'base': 7000}]",VFR,,1014.0,,,,,,,BLU,Blue Canyon Nyack Airport,United States of America,Emigrant Gap,https://www.worlddata.info/america/usa/airports.php
882,KBLV,2025-11-14 16:58:30.432000+00:00,1763139300,2025-11-14T17:00:00.000Z,22.6,14.4,220,7.0,10+,1017.0,14,METAR,METAR KBLV 141655Z AUTO 22007KT 10SM CLR 23/14 A3003 RMK AO2 SLP171 T02260144 $,38.54,-89.845,134,"Belleville/Scott AFB, IL, US",CLR,[],VFR,,1017.1,,,,,,,BLV,Scott AFB/Midamerica Airport,United States of America,Belleville,https://www.worlddata.info/america/usa/airports.php
883,KBMC,2025-11-14 17:42:05.052000+00:00,1763141700,2025-11-14T17:35:00.000Z,15.0,1.0,230,4.0,10+,1016.7,6,METAR,METAR KBMC 141735Z AUTO 23004KT 10SM OVC090 15/01 A3002 RMK AO2,41.5463,-112.06,1289,"Brigham City Arpt, UT, US",OVC,"[{'cover': 'OVC', 'base': 9000}]",VFR,,,,,,,,,BMC,Brigham City Regional Airport,United States of America,Brigham City,https://www.worlddata.info/america/usa/airports.php
884,KBMG,2025-11-14 16:58:33.189000+00:00,1763139180,2025-11-14T17:00:00.000Z,19.4,10.6,230,12.0,10+,1018.4,4,METAR,METAR KBMG 141653Z 23012G20KT 10SM CLR 19/11 A3007 RMK AO2 SLP183 T01940106,39.1431,-86.6168,254,"Bloomington/Monroe Cnty, IN, US",CLR,[],VFR,,1018.3,,,20.0,,,,BMG,Monroe County Airport,United States of America,Bloomington,https://www.worlddata.info/america/usa/airports.php
885,KBMI,2025-11-14 17:00:17.022000+00:00,1763139360,2025-11-14T17:00:00.000Z,18.3,11.1,240,13.0,10+,1016.0,4,METAR,METAR KBMI 141656Z 24013KT 10SM CLR 18/11 A3000 RMK AO2 SLP158 T01830111,40.4777,-88.9144,262,"Bloomington Rgnl, IL, US",CLR,[],VFR,,1015.8,,,,,,,BMI,Central Illinois Regional Airport at Bloomington-Normal,United States of America,Bloomington/Normal,https://www.worlddata.info/america/usa/airports.php
886,KBML,2025-11-14 17:12:03.777000+00:00,1763140080,2025-11-14T17:08:00.000Z,1.1,-3.3,,,10+,1011.9,6,SPECI,SPECI KBML 141708Z AUTO 10SM OVC029 01/M03 A2988 RMK AO2 T00111033,44.576,-71.1782,344,"Berlin Muni, NH, US",OVC,"[{'cover': 'OVC', 'base': 2900}]",MVFR,,,,,,,,,BML,Berlin Regional Airport,United States of America,Berlin,https://www.worlddata.info/america/usa/airports.php
887,KBMT,2025-11-14 17:40:33.549000+00:00,1763141700,2025-11-14T17:35:00.000Z,24.3,14.7,180,5.0,10+,1021.4,6,METAR,METAR KBMT 141735Z AUTO 18005KT 10SM SCT042 24/15 A3016 RMK AO2 T02430147,30.0686,-94.2155,8,"Beaumont Muni, TX, US",SCT,"[{'cover': 'SCT', 'base': 4200}]",VFR,,,,,,,,,BMT,Beaumont Municipal Airport,United States of America,Beaumont,https://www.worlddata.info/america/usa/airports.php
888,KBNA,2025-11-14 16:56:31.629000+00:00,1763139180,2025-11-14T17:00:00.000Z,21.7,5.6,200,9.0,10+,1022.8,12,METAR,METAR KBNA 141653Z 20009KT 10SM CLR 22/06 A3020 RMK AO2 SLP226 T02170056 $,36.1105,-86.6881,168,"Nashville Intl, TN, US",CLR,[],VFR,,1022.6,,,,,,,BNA,Nashville International Airport,United States of America,Nashville,https://www.worlddata.info/america/usa/airports.php
889,KBNL,2025-11-14 17:40:45.307000+00:00,1763141700,2025-11-14T17:35:00.000Z,20.0,-4.0,110,3.0,10+,1023.8,6,METAR,METAR KBNL 141735Z AUTO 11003KT 10SM CLR 20/M04 A3023 RMK AO2,33.2601,-81.387,76,"Barnwell Cnty, SC, US",CLR,[],VFR,,,,,,,,,BNL,Barnwell Regional Airport,United States of America,Barnwell,https://www.worlddata.info/america/usa/airports.php
890,KBNO,2025-11-14 16:58:28.991000+00:00,1763139180,2025-11-14T17:00:00.000Z,6.1,4.4,120,3.0,10+,1015.7,6,METAR,METAR KBNO 141653Z AUTO 12003KT 10SM CLR 06/04 A2999 RMK AO2 SLP152 T00610044,43.5949,-118.9579,1263,"Burns Muni, OR, US",CLR,[],VFR,,1015.2,,,,,,,BNO,Burns Municipal Airport,United States of America,Burns,https://www.worlddata.info/america/usa/airports.php
891,KBNW,2025-11-14 17:42:09.335000+00:00,1763141700,2025-11-14T17:35:00.000Z,20.0,13.0,190,11.0,10+,1010.2,6,METAR,METAR KBNW 141735Z AUTO 19011KT 10SM CLR 20/13 A2983 RMK AO2,42.0486,-93.8486,350,"Boone Muni, IA, US",CLR,[],VFR,,,,,,,,,BNW,Boone Municipal Airport,United States of America,Boone,https://www.worlddata.info/america/usa/airports.php
892,KBOI,2025-11-14 16:58:05.342000+00:00,1763139180,2025-11-14T17:00:00.000Z,11.1,8.3,300,3.0,10+,1014.3,6,METAR,METAR KBOI 141653Z AUTO 30003KT 10SM SCT100 11/08 A2995 RMK AO2 SLP136 T01110083,43.567,-116.2406,860,"Boise Arpt, ID, US",SCT,"[{'cover': 'SCT', 'base': 10000}]",VFR,,1013.6,,,,,,,BOI,Boise Air Terminal/Gowen Field,United States of America,Boise,https://www.worlddata.info/america/usa/airports.php
893,KBOS,2025-11-14 16:58:34.013000+00:00,1763139240,2025-11-14T17:00:00.000Z,7.2,-3.9,300,11.0,10+,1013.6,4,METAR,METAR KBOS 141654Z 30011KT 10SM FEW060 07/M04 A2993 RMK AO2 SLP135 T00721039,42.3606,-71.0097,4,"Boston/Logan Intl, MA, US",FEW,"[{'cover': 'FEW', 'base': 6000}]",VFR,,1013.5,,,,,,,BOS,Logan International Airport,United States of America,Boston,https://www.worlddata.info/america/usa/airports.php
894,KBOW,2025-11-14 17:46:03.935000+00:00,1763141700,2025-11-14T17:35:00.000Z,25.0,10.0,30,7.0,10+,1021.4,134,METAR,METAR KBOW 141735Z AUTO 03007KT 340V040 10SM CLR 25/10 A3016 RMK AO2 PWINO,27.9472,-81.7811,38,"Bartow Muni, FL, US",CLR,[],VFR,,,,,,,,,BOW,Bartow Executive Airport,United States of America,Bartow,https://www.worlddata.info/america/usa/airports.php
895,KBPG,2025-11-14 17:42:11.020000+00:00,1763141700,2025-11-14T17:35:00.000Z,23.8,7.2,240,12.0,10+,1019.7,6,METAR,METAR KBPG 141735Z AUTO 24012KT 10SM CLR 24/07 A3011 RMK AO2 T02380072,32.2097,-101.5247,782,"Big Springs/McMahon , TX, US",CLR,[],VFR,,,,,,,,,HCA,Big Spring Mc Mahon-Wrinkle Airport,United States of America,Big Spring,https://www.worlddata.info/america/usa/airports.php
896,KBPI,2025-11-14 16:58:04.589000+00:00,1763139180,2025-11-14T17:00:00.000Z,3.9,-4.4,80,3.0,10+,1019.0,6,METAR,METAR KBPI 141653Z AUTO 08003KT 10SM BKN070 04/M04 A3009 RMK AO2 SLP175 T00391044,42.578,-110.1098,2120,"Big Piney Arpt, WY, US",BKN,"[{'cover': 'BKN', 'base': 7000}]",VFR,,1017.5,,,,,,,BPI,Miley Memorial Field,United States of America,Big Piney,https://www.worlddata.info/america/usa/airports.php
897,KBPK,2025-11-14 16:56:31.648000+00:00,1763139180,2025-11-14T17:00:00.000Z,22.8,13.9,230,7.0,10+,1018.4,142,METAR,METAR KBPK 141653Z AUTO 23007KT 10SM CLR 23/14 A3007 RMK AO2 SLP178 T02280139 PWINO $,36.3706,-92.4719,279,"Mountain Home/Baxter Cnty, AR, US",CLR,[],VFR,,1017.8,,,,,,,WMH,Ozark Regional Airport,United States of America,Mountain Home,https://www.worlddata.info/america/usa/airports.php
898,KBPT,2025-11-14 16:58:04.604000+00:00,1763139180,2025-11-14T17:00:00.000Z,26.1,17.8,190,9.0,10+,1022.1,4,METAR,METAR KBPT 141653Z 19009KT 10SM BKN032 26/18 A3018 RMK AO2 SLP218 T02610178,29.9521,-94.0262,6,"Beaumont/SE Texas Rgnl, TX, US",BKN,"[{'cover': 'BKN', 'base': 3200}]",VFR,,1021.8,,,,,,,BPT,Jack Brooks Regional Airport,United States of America,Beaumont/Port Arthur,https://www.worlddata.info/america/usa/airports.php
899,KBQK,2025-11-14 17:40:33.599000+00:00,1763141700,2025-11-14T17:35:00.000Z,23.3,7.2,60,10.0,10+,1022.8,6,METAR,METAR KBQK 141735Z AUTO 06010KT 10SM CLR 23/07 A3020 RMK AO2 T02330072,31.2567,-81.4754,7,"Brunswick/Golden Isles Arpt, GA, US",CLR,[],VFR,,,,,,,,,BQK,Brunswick Golden Isles Airport,United States of America,Brunswick,https://www.worlddata.info/america/usa/airports.php
900,KBRD,2025-11-14 16:58:05.691000+00:00,1763139180,2025-11-14T17:00:00.000Z,12.8,3.3,160,9.0,10+,1005.8,6,METAR,METAR KBRD 141653Z AUTO 16009G17KT 10SM CLR 13/03 A2970 RMK AO2 SLP065 T01280033,46.4021,-94.1273,372,"Brainerd/Lakes Rgnl, MN, US",CLR,[],VFR,,1006.5,,,17.0,,,,BRD,Brainerd Lakes Regional Airport,United States of America,Brainerd,https://www.worlddata.info/america/usa/airports.php
901,KBRL,2025-11-14 16:58:12.680000+00:00,1763139180,2025-11-14T17:00:00.000Z,18.3,11.7,240,7.0,10+,1014.3,6,METAR,METAR KBRL 141653Z AUTO 24007KT 10SM CLR 18/12 A2995 RMK AO2 SLP142 T01830117,40.7729,-91.1255,208,"Burlington/SE Iowa Rgnl, IA, US",CLR,[],VFR,,1014.2,,,,,,,BRL,Southeast Iowa Regional Airport,United States of America,Burlington,https://www.worlddata.info/america/usa/airports.php
902,KBRO,2025-11-14 16:58:36.684000+00:00,1763139180,2025-11-14T17:00:00.000Z,30.6,18.3,150,12.0,10+,1019.7,4,METAR,METAR KBRO 141653Z 15012G21KT 10SM FEW037 SCT047 31/18 A3011 RMK AO2 SLP195 T03060183,25.9146,-97.4231,6,"Brownsville Intl, TX, US",SCT,"[{'cover': 'FEW', 'base': 3700}, {'cover': 'SCT', 'base': 4700}]",VFR,,1019.5,,,21.0,,,,BRO,Brownsville South Padre Island International Airport,United States of America,Brownsville,https://www.worlddata.info/america/usa/airports.php
903,KBRY,2025-11-14 17:38:09.270000+00:00,1763141700,2025-11-14T17:35:00.000Z,20.7,6.5,230,8.0,9,1019.4,14,METAR,METAR KBRY 141735Z AUTO 23008KT 9SM BKN037 21/06 A3010 RMK AO2 T02070065 $,37.8079,-85.5011,192,"Bardstown/Samuel Fld, KY, US",BKN,"[{'cover': 'BKN', 'base': 3700}]",VFR,,,,,,,,,BRY,Samuels Field,United States of America,Bardstown,https://www.worlddata.info/america/usa/airports.php
904,KBTL,2025-11-14 16:58:26.961000+00:00,1763139180,2025-11-14T17:00:00.000Z,12.8,2.8,220,7.0,10+,1016.0,4,METAR,METAR KBTL 141653Z 22007KT 10SM CLR 13/03 A3000 RMK AO2 SLP162 T01280028,42.3119,-85.2415,282,"Battle Creek/Kellogg Fld Arpt, MI, US",CLR,[],VFR,,1016.2,,,,,,,BTL,Battle Creek Executive Airport at Kellogg Field,United States of America,Battle Creek,https://www.worlddata.info/america/usa/airports.php
905,KBTM,2025-11-14 16:58:05.999000+00:00,1763139180,2025-11-14T17:00:00.000Z,8.9,3.3,250,8.0,10+,1009.6,6,METAR,METAR KBTM 141653Z AUTO 25008KT 10SM -RA BKN042 BKN050 OVC070 09/03 A2981 RMK AO2 RAB15 SLP069 P0000 T00890033,45.9644,-112.5015,1680,"Butte/Mooney Arpt, MT, US",OVC,"[{'cover': 'BKN', 'base': 4200}, {'cover': 'BKN', 'base': 5000}, {'cover': 'OVC', 'base': 7000}]",VFR,-RA,1006.9,,0.005,,,,,BTM,Bert Mooney Airport,United States of America,Butte,https://www.worlddata.info/america/usa/airports.php
906,KBTN,2025-11-14 17:52:04.334000+00:00,1763141700,2025-11-14T17:35:00.000Z,14.0,3.0,210,14.0,10+,1002.1,6,METAR,METAR KBTN 141735Z AUTO 21014KT 10SM CLR 14/03 A2959 RMK AO2,45.8186,-97.7457,400,"Britton Muni, SD, US",CLR,[],VFR,,,,,,,,,TTO,Britton Municipal Airport,United States of America,Britton,https://www.worlddata.info/america/usa/airports.php
907,KBTP,2025-11-14 17:00:13.483000+00:00,1763139360,2025-11-14T17:00:00.000Z,7.2,1.7,210,5.0,10+,1020.1,14,METAR,METAR KBTP 141656Z AUTO 21005KT 10SM BKN100 OVC120 07/02 A3012 RMK AO2 SLP214 T00720017 $,40.7765,-79.9568,375,"Pittsburgh/Butler Rgnl, PA, US",OVC,"[{'cover': 'BKN', 'base': 10000}, {'cover': 'OVC', 'base': 12000}]",VFR,,1021.4,,,,,,,BTP,Pittsburgh/Butler Regional Airport,United States of America,Butler,https://www.worlddata.info/america/usa/airports.php
908,KBTR,2025-11-14 16:56:34.520000+00:00,1763139180,2025-11-14T17:00:00.000Z,24.4,13.3,160,6.0,10+,1023.5,4,METAR,METAR KBTR 141653Z 16006KT 10SM CLR 24/13 A3022 RMK AO2 SLP234 T02440133,30.5378,-91.1468,20,"Baton Rouge/Ryan Fld, LA, US",CLR,[],VFR,,1023.4,,,,,,,BTR,Baton Rouge Metropolitan Airport,United States of America,Baton Rouge,https://www.worlddata.info/america/usa/airports.php
909,KBTV,2025-11-14 16:58:32.567000+00:00,1763139240,2025-11-14T17:00:00.000Z,4.4,-2.8,360,5.0,10+,1014.6,4,METAR,METAR KBTV 141654Z 36005KT 10SM BKN036 BKN047 04/M03 A2996 RMK AO2 SLP147 T00441028,44.4682,-73.1499,101,"Burlington Intl, VT, US",BKN,"[{'cover': 'BKN', 'base': 3600}, {'cover': 'BKN', 'base': 4700}]",VFR,,1014.7,,,,,,,BTV,Burlington International Airport,United States of America,South Burlington,https://www.worlddata.info/america/usa/airports.php
910,KBUF,2025-11-14 16:58:31.699000+00:00,1763139240,2025-11-14T17:00:00.000Z,8.3,-0.6,250,11.0,10+,1017.7,12,METAR,METAR KBUF 141654Z 25011KT 10SM FEW037 FEW095 BKN130 BKN180 BKN250 08/M01 A3005 RMK AO2 SLP179 VIRGA DSNT SE-S AND W-N-NE T00831006 $,42.94,-78.7361,217,"Buffalo-Niagara Intl, NY, US",BKN,"[{'cover': 'FEW', 'base': 3700}, {'cover': 'FEW', 'base': 9500}, {'cover': 'BKN', 'base': 13000}, {'cover': 'BKN', 'base': 18000}]",VFR,,1017.9,,,,,,,BUF,Buffalo Niagara International Airport,United States of America,Buffalo,https://www.worlddata.info/america/usa/airports.php
911,KBUR,2025-11-14 17:12:03.818000+00:00,1763140020,2025-11-14T17:07:00.000Z,15.0,13.3,200,5.0,2.5,1016.3,4,SPECI,SPECI KBUR 141707Z 20005KT 2 1/2SM RA BR OVC009 15/13 A3001 RMK AO2 P0002 T01500133,34.1996,-118.3654,221,"Burbank/Bob Hope Arpt, CA, US",OVC,"[{'cover': 'OVC', 'base': 900}]",IFR,RA BR,,,0.02,,,,,BUR,Hollywood Burbank Airport,United States of America,Burbank,https://www.worlddata.info/america/usa/airports.php
912,KBVO,2025-11-14 16:56:38.227000+00:00,1763139180,2025-11-14T17:00:00.000Z,22.2,15.0,200,12.0,10+,1015.7,6,METAR,METAR KBVO 141653Z AUTO 20012G19KT 10SM FEW025 22/15 A2999 RMK AO2 SLP147 T02220150,36.7664,-96.013,210,"Bartlesville Muni, OK, US",FEW,"[{'cover': 'FEW', 'base': 2500}]",VFR,,1014.7,,,19.0,,,,BVO,Bartlesville Municipal Airport,United States of America,Bartlesville,https://www.worlddata.info/america/usa/airports.php
